abbreviatedAddress,city,zipcode,latitude,longitude,bathrooms,bedrooms,lotSize,daysOnZillow,Date_sold,price,zestimate,rentZestimate,propertyTaxRate,taxAssessedValue,taxAssessedYear
10844 SE 77th Ave,Milwaukie,97222,45.44415665,-122.583847,2,3,8712,185,1/21/2021,405000,453400,2695,1.08,321008,2020
5718 SE Harrison St,Milwaukie,97222,45.4459877,-122.603447,1,3,7840,186,1/21/2021,400000,448800,2499,1.08,306939,2020
4502 SE Llewellyn St,Milwaukie,97222,45.44710159,-122.6158676,2,3,10018,186,1/21/2021,379000,425200,2580,1.08,382828,2020
23 N Baldwin St,Portland,97217,45.57883072,-122.6673813,1,3,4791,187,1/21/2021,369900,402400,1981,1.12,374140,2020
5115 SW Multnomah Blvd,Portland,97219,45.46855164,-122.7294464,3,3,12632,185,1/21/2021,626800,679300,2428,1.12,513700,2020
6011 NE 32nd Ave,Portland,97211,45.56661987,-122.6330109,2,3,5227,182,1/21/2021,665000,713200,3423,1.12,702530,2020
11205 SW 65th Ave,Portland,97219,45.44429779,-122.7439423,2,4,10454,178,1/21/2021,505000,552500,2564,1.13,399330,2019
14985 SW Leslie Ct,Tigard,97224,45.41147614,-122.7715759,2,3,8712,179,1/21/2021,412000,451000,2314,1.13,329510,2019
6135 SE Ramona St,Portland,97206,45.48118591,-122.60009,1,3,4791,185,1/21/2021,480000,520200,1995,1.12,351010,2020
8448 SE 60th Ave,Portland,97206,45.46249771,-122.6016922,3,3,11325,185,1/21/2021,650000,704500,2997,1.12,629820,2020
12120 SW Summer Crest Dr,Tigard,97223,45.43615341,-122.8005981,2,3,14810,178,1/21/2021,475700,520500,2392,1.13,399980,2019
9242 NW Murdock St,Portland,97229,45.54476166,-122.7729645,3,4,10454,183,1/21/2021,1130000,1212300,4868,1.12,905090,2020
229 NW 117th Loop,Portland,97229,45.52014923,-122.7987366,2,3,2613,179,1/21/2021,495000,541900,2462,1.13,460540,2019
10249 NW Engleman St,Portland,97229,45.53432465,-122.782486,3,6,10890,182,1/21/2021,780500,837000,3949,1.12,689560,2020
15207 NW Cosmos St,Portland,97229,45.57368469,-122.8338852,2,4,2614,186,1/21/2021,520755,575800,2526,1.13,65180,2019
6813 SE Flavel St,Portland,97206,45.46887589,-122.5928497,1,3,4791,187,1/21/2021,350000,380700,2311,1.12,291230,2020
10321 SW Bonanza Way,Tigard,97224,45.39995956,-122.7839966,3,4,6969,178,1/21/2021,525000,574400,2884,1.13,474660,2019
6875 SW Peyton Rd,Portland,97223,45.47449493,-122.7475128,2,3,10890,178,1/21/2021,550000,601800,2462,1.13,453770,2019
9880 SW Pembrook St,Tigard,97224,45.41399384,-122.7783356,3,5,15681,178,1/21/2021,520000,568900,2428,1.13,451830,2019
13286 SW Maplecrest Ct,Tigard,97223,45.42305756,-122.8137207,4,4,15245,179,1/21/2021,701000,767400,3569,1.13,620650,2019
6206 SE Ramona St,Portland,97206,45.48077393,-122.5993195,3,5,4791,182,1/21/2021,711000,762500,2357,1.12,451660,2020
6615 SE 20th Ave,Portland,97202,45.47545624,-122.6452255,3,3,4791,183,1/21/2021,679900,729400,2765,1.12,610940,2020
2902 N Winchell St,Portland,97217,45.58034897,-122.6965103,1,2,4791,188,1/21/2021,340000,370000,2295,1.12,348220,2020
11515 NW Laidlaw Rd,Portland,97229,45.55191803,-122.7954559,1,2,20037,187,1/21/2021,335000,364400,1749,1.12,310220,2020
3738 SE Francis St,Portland,97202,45.49454117,-122.6238708,4,4,2613,185,1/21/2021,572500,620500,2694,1.12,493830,2020
13190 NW Helen Ln,Portland,97229,45.53811264,-122.812439,3,4,16117,183,1/21/2021,860000,944700,3864,1.13,825940,2019
4722 NW 169th Pl,Portland,97229,45.55343246,-122.8505402,3,4,10454,185,1/21/2021,580000,641000,2895,1.13,513530,2019
11621 SW 31st Ct,Portland,97219,45.44088364,-122.7091751,3,3,8276,182,1/21/2021,670000,718500,3149,1.12,577530,2020
2217 NW Cedar View Ln,Portland,97229,45.53905106,-122.7824097,3,2,2178,189,1/19/2021,365000,397300,2565,1.12,376970,2020
11558 SE 30th Ave,Portland,97222,45.43959427,-122.6315613,2,3,4791,187,1/19/2021,387500,435000,2594,1.08,333077,2020
7749 SE 17th Ave,Portland,97202,45.46858978,-122.6473923,3,4,2613,184,1/19/2021,728000,781300,2694,1.12,678190,2020
1407 NE Sumner St,Portland,97211,45.56079102,-122.6514511,2,2,3920,187,1/19/2021,545000,591100,2250,1.12,493780,2020
10421 NW Burkhardt Ct,Portland,97229,45.54166412,-122.7843781,3,4,11761,184,1/19/2021,780000,837100,4255,1.12,778750,2020
3305 NW Kinsley Ter,Portland,97229,45.54342651,-122.8024063,4,5,6969,184,1/19/2021,985000,1082600,4427,1.13,835210,2019
1724 NE Bryant St,Portland,97211,45.57310867,-122.6477585,3,4,4791,187,1/19/2021,599999,650800,2966,1.12,609640,2020
1840 SW Palatine St,Portland,97219,45.44404984,-122.697113,3,4,39204,184,1/19/2021,740000,801400,3480,1.12,527990,2020
4416 SE 34th Ave,Portland,97202,45.49094772,-122.6294785,4,5,4791,184,1/19/2021,775000,831700,2395,1.12,440120,2020
3578 SE Brooklyn St,Portland,97202,45.50100327,-122.6268234,1,2,4791,187,1/19/2021,560000,607400,1981,1.12,466560,2020
1750 NW 131st Ave,Portland,97229,45.532341,-122.8115997,2,5,7840,187,1/19/2021,600000,790400,3380,1.13,571520,2019
11363 SW Megan Ter,Tigard,97223,45.43775177,-122.7906952,3,5,7840,180,1/19/2021,683500,748600,3759,1.13,531890,2019
3606 SW Nevada St,Portland,97219,45.47329712,-122.714386,2,4,4791,187,1/19/2021,523449,567700,2962,1.12,550500,2020
615 SE Spokane St,Portland,97202,45.46525955,-122.6595993,1,3,4791,187,1/19/2021,505000,547700,3010,1.12,464430,2020
1105 SE Reynolds St,Portland,97202,45.49102402,-122.6539993,2,5,3920,188,1/18/2021,520000,564200,2995,1.12,435280,2020
12574 SE 23rd Ave,Portland,97222,45.43180466,-122.6397552,3,4,5227,188,1/18/2021,540000,606600,3347,1.08,491963,2020
507 NE Mason St,Portland,97211,45.55341339,-122.6603546,4,3,1306,188,1/18/2021,559000,606500,2600,1.12,529620,2020
15374 NW Andalusian Way,Portland,97229,45.56050491,-122.8354416,3,4,8276,188,1/18/2021,589000,646100,2797,1.13,484070,2019
10952 SE 51st Ave,Portland,97222,45.44386673,-122.6105118,1,3,7002,188,1/18/2021,430000,483000,2195,1.08,338812,2020
3614 SW Nevada St,Portland,97219,45.47330093,-122.7145767,2,3,4791,188,1/18/2021,539000,584800,2400,1.12,454820,2020
11342 NW Riesling Ct,Portland,97229,45.52883911,-122.7935333,3,3,5227,188,1/18/2021,575000,636400,2734,1.13,549590,2019
15153 NW Cosmos St,Portland,97229,45.57343674,-122.833046,3,4,2613,188,1/18/2021,535000,592100,2598,1.13,184330,2019
702 NE Roselawn St,Portland,97211,45.56101227,-122.6587067,2,4,4356,192,1/15/2021,605000,657400,2282,1.12,528060,2020
7018 N Greenwich Ave,Portland,97217,45.57378387,-122.6829681,1,3,5000,192,1/15/2021,525000,549100,2295,1.12,438800,2020
5403 NE 11th Ave,Portland,97211,45.56230545,-122.6544189,3,4,4791,192,1/15/2021,635000,690000,3814,1.12,587770,2020
13640 NW Springville Ln,Portland,97229,45.56619644,-122.8180923,3,3,74487,189,1/15/2021,1400000,1505100,6045,1.12,751730,2020
9400 SW View Point Ter,Portland,97219,45.45687485,-122.6776123,2,3,10454,192,1/15/2021,605000,657400,2995,1.12,431190,2020
6705 SE 72nd Ave,Portland,97206,45.47422028,-122.5896454,2,3,4356,194,1/15/2021,375000,409000,2324,1.12,314560,2020
15940 SW Dozier Way,Tigard,97224,45.41171646,-122.8409653,3,4,16988,185,1/15/2021,679000,745400,3627,1.13,563690,2019
3346 SW Multnomah Blvd,Portland,97219,45.46661377,-122.7110443,3,2,1742,194,1/15/2021,369000,402500,2598,1.12,482040,2020
13116 SW Saint James Ln,Tigard,97224,45.4180336,-122.8120041,4,4,5227,185,1/15/2021,636000,698600,3266,1.13,506750,2019
4228 SE Glenwood St,Portland,97206,45.4744606,-122.6187286,3,3,3920,189,1/15/2021,673800,724400,2995,1.12,587450,2020
15605 SW Raphael Ln,Tigard,97224,45.4070282,-122.8068542,3,4,4791,185,1/15/2021,540000,592800,2949,1.13,475710,2019
4841 NE Rodney Ave,Portland,97211,45.5582428,-122.6649323,2,3,4791,192,1/15/2021,510842,555100,2995,1.12,535370,2020
16170 NW Fescue Ct,Portland,97229,45.56428146,-122.8429413,3,3,1742,194,1/15/2021,370000,410300,2242,1.13,315740,2019
7399 NW Eleanor Ave,Portland,97229,45.57312775,-122.8308487,3,2,1306,194,1/15/2021,327900,363600,1863,1.13,122820,2019
17154 SW Sonnet Way,King City,97224,45.39570236,-122.8152771,3,4,3484,185,1/15/2021,455000,499500,2533,1.13,411930,2019
4625 NE 41st Ave,Portland,97211,45.55710602,-122.621727,1,3,4791,192,1/15/2021,525000,570500,2589,1.12,482490,2020
67 NE Skidmore St,Portland,97211,45.55476761,-122.6652832,2,3,3920,192,1/15/2021,522000,567200,2606,1.12,531620,2020
6060 SW Taylors Ferry Rd,Portland,97219,45.4546051,-122.7394791,2,5,9583,192,1/15/2021,571000,620500,3357,1.12,450140,2020
4100 SW Marigold St,Portland,97219,45.46016312,-122.719368,4,4,9147,192,1/15/2021,596000,647600,3593,1.12,480150,2020
1725 SW Orchid St,Portland,97219,45.45922852,-122.6954422,3,3,4791,192,1/15/2021,607000,659600,2949,1.12,479340,2020
7730 SW 40th Ave,Portland,97219,45.46849823,-122.7178116,3,3,6534,192,1/15/2021,515000,559600,2795,1.12,496630,2020
12405 SE 80th Ave,Milwaukie,97222,45.43345261,-122.580864,1,2,7875,192,1/15/2021,250000,281500,2384,1.08,316855,2020
11869 SE 33rd Ave,Milwaukie,97222,45.43763351,-122.6292725,2,3,9147,192,1/15/2021,460000,551300,2669,1.08,427294,2020
11010 SW Fonner St,Tigard,97223,45.42709351,-122.7901535,1,2,8276,185,1/15/2021,380000,417200,1999,1.13,301020,2019
3936 SE 42nd Ave,Portland,97206,45.49432755,-122.6186218,3,3,4791,192,1/15/2021,500000,543300,2895,1.12,455450,2020
1934 SE Reedway St,Portland,97202,45.48151398,-122.6455917,2,2,4791,192,1/15/2021,539900,586700,2400,1.12,466810,2020
12718 SE 28th Ave,Milwaukie,97222,45.43094254,-122.6340561,1,3,7405,192,1/15/2021,225000,253300,2719,1.08,261923,2020
12315 SE 67th Ct,Milwaukie,97222,45.43396759,-122.5944366,1,3,6534,192,1/15/2021,377500,425000,1821,1.08,277057,2020
5198 SE King Rd,Portland,97222,45.44778824,-122.6095963,2,3,12632,192,1/15/2021,400000,450300,2928,1.08,435574,2020
12659 NW Naomi Ln,Portland,97229,45.5563736,-122.8069077,3,5,4791,192,1/15/2021,649900,720700,3200,1.13,546710,2019
4006 SE Jackson St,Milwaukie,97222,45.4457016,-122.6219025,3,4,5227,193,1/13/2021,429900,484300,2695,1.08,381937,2020
7501 NW Skyline Blvd,Portland,97229,45.57582474,-122.7948914,3,4,43560,191,1/13/2021,1070000,1151100,4624,1.12,694300,2020
4136 N Overlook Ter,Portland,97217,45.55354309,-122.6886902,3,4,7840,190,1/13/2021,900000,967900,3711,1.12,863880,2020
4606 N Commercial Ave,Portland,97217,45.55614471,-122.6709442,1,2,3049,194,1/13/2021,582000,632900,2400,1.12,522480,2020
6647 NW Dingo Dr,Portland,97229,45.56795502,-122.8492966,3,3,3049,193,1/13/2021,509000,564700,2495,1.13,477500,2019
1932 SE Sherrett St,Portland,97202,45.46124649,-122.6442566,2,3,4791,193,1/13/2021,540000,587000,2598,1.12,530870,2020
1532 SE Tenino St,Portland,97202,45.46338654,-122.6502075,2,2,5227,194,1/13/2021,591000,642700,2707,1.12,528680,2020
8618 N Hamlin Ave,Portland,97217,45.58533096,-122.7021179,1,3,4791,196,1/13/2021,364000,397300,1951,1.12,285720,2020
6445 N Williams Ave,Portland,97217,45.56973267,-122.6671753,3,3,6098,193,1/13/2021,550000,597900,3323,1.12,550110,2020
4716 SE 47th Ave,Portland,97206,45.48805618,-122.6136017,2,3,6098,194,1/13/2021,593000,644900,2553,1.12,531650,2020
6405 N Denver Ave,Portland,97217,45.56918716,-122.6878281,2,4,4791,193,1/13/2021,550000,597900,2928,1.12,514940,2020
3576 SE Woodward St,Portland,97202,45.50171661,-122.6268158,4,4,5000,190,1/13/2021,1300000,1398000,5361,1.12,1026730,2020
7514 SE 68th Ave,Portland,97206,45.46832657,-122.5929565,1,3,4791,196,1/13/2021,362000,395100,2040,1.12,291940,2020
7260 SE Tenino St,Portland,97206,45.46414948,-122.5881729,1,3,5662,169,1/13/2021,290000,310600,1995,1.12,309770,2020
8015 SW 36th Ave,Portland,97219,45.46660995,-122.7145004,2,3,8276,194,1/13/2021,511500,556200,2594,1.12,459200,2020
7725 SW Gentle Woods Dr,Tigard,97224,45.41003799,-122.7562103,3,4,6969,187,1/13/2021,550000,604400,3449,1.13,473330,2019
2829 SW Stanley Ct,Portland,97219,45.4570694,-122.7061386,4,4,14810,190,1/13/2021,659900,709700,4932,1.12,643920,2020
2117 N Watts St,Portland,97217,45.5811882,-122.6883316,1,3,4791,195,1/12/2021,565000,614700,2732,1.12,481560,2020
15556 SW Bull Mountain Rd,Tigard,97224,45.41505051,-122.835968,3,4,20473,188,1/12/2021,415000,572900,2849,1.13,532190,2019
10618 SE 75th Ave #19,Portland,97222,45.44658661,-122.5861053,3,4,1306,195,1/12/2021,409500,461800,3121,1.08,442700,2020
12305 SW Duchilly Ct,Tigard,97224,45.41687012,-122.8036957,4,5,40075,188,1/12/2021,1170000,1286300,5279,1.13,863540,2019
13992 SW Hillshire Dr,Tigard,97223,45.41870117,-122.8248901,3,5,16988,188,1/12/2021,815000,896000,3677,1.13,651700,2019
680 NW 114th Ave,Portland,97229,45.52450562,-122.7935257,4,5,33541,188,1/12/2021,700000,769600,3843,1.13,1015590,2019
6833 N Haight Ave,Portland,97217,45.57257462,-122.6700668,1,2,5227,197,1/12/2021,225000,559500,2295,1.12,445720,2020
15264 NW Marianna St,Portland,97229,45.56971359,-122.8342743,5,4,1742,195,1/12/2021,520000,577500,2900,1.13,440180,2019
13907 SE Beech St,Milwaukie,97222,45.42232513,-122.6253662,3,3,10018,195,1/12/2021,440000,496200,2928,1.08,400070,2020
2109 NW Cedar View Ln,Portland,97229,45.5387764,-122.7812576,3,2,1742,197,1/12/2021,350000,382200,2499,1.12,340150,2020
1725 N Webster St,Portland,97217,45.56004715,-122.6854477,2,5,4791,195,1/12/2021,630000,685400,2995,1.12,578770,2020
7036 N Burrage Ave,Portland,97217,45.57411957,-122.6941376,3,3,6098,195,1/12/2021,495000,538500,2395,1.12,452240,2020
12774 NW Majestic Sequoia Way,Portland,97229,45.53563309,-122.8069992,5,5,16117,192,1/12/2021,1625000,1573500,6568,1.13,1352460,2019
5459 NW Lianna Way,Portland,97229,45.55932236,-122.8522644,3,4,5662,195,1/12/2021,535000,594200,2846,1.13,480930,2019
1410 NW 131st Ave,Portland,97229,45.52975845,-122.8115616,2,3,6969,195,1/12/2021,600000,666400,2910,1.13,449340,2019
6214 NE 16th Ave,Portland,97211,45.56776428,-122.6486969,2,4,4791,195,1/12/2021,580000,631000,3099,1.12,483080,2020
1554 N Jessup St #A,Portland,97217,45.56386948,-122.6834183,2,2,5000,192,1/12/2021,665000,715700,2780,1.12,608910,2020
3138 SE Woodward St,Portland,97202,45.50172424,-122.6326218,2,3,3920,195,1/12/2021,480000,523600,2594,1.12,507720,2020
3003 SE 19th Ave,Portland,97202,45.50119781,-122.6468811,2,3,4791,192,1/12/2021,725000,780200,2745,1.12,675240,2020
4229 SE Ellis St,Portland,97206,45.48226929,-122.6186829,1,3,4791,195,1/12/2021,490000,533100,2457,1.12,449230,2020
6728 SE Cora St,Portland,97206,45.49150467,-122.5936508,1,1,4000,198,1/10/2021,250000,376500,1194,1.12,263070,2020
9037 NW Murdock St,Portland,97229,45.54431152,-122.7698135,4,5,12196,193,1/10/2021,1325000,1426400,5731,1.12,1155210,2020
5217 SE Monroe St,Milwaukie,97222,45.44496918,-122.6087799,1,4,8712,196,1/10/2021,410000,462600,1821,1.08,329092,2020
6715 SW 62nd Pl,Portland,97219,45.47615433,-122.74086,3,3,13939,193,1/10/2021,669000,720200,3327,1.12,569240,2020
10132 SW 52nd Ave,Portland,97219,45.45201111,-122.7296753,1,3,7840,196,1/10/2021,490000,533300,2324,1.12,434550,2020
809 NE Mason St,Portland,97211,45.55343246,-122.6574249,4,4,2613,196,1/10/2021,599000,651900,3075,1.12,570170,2020
3815 SE Knapp St,Portland,97202,45.47070313,-122.6231842,3,4,4791,193,1/10/2021,739000,795600,3462,1.12,712560,2020
16885 NW Argyle Way,Portland,97229,45.55724716,-122.8506546,3,3,7840,196,1/10/2021,530000,588900,2496,1.13,461760,2019
7915 SE Lamphier St,Portland,97222,45.4533577,-122.5820999,3,4,3049,174,1/10/2021,420000,465100,2100,1.08,364237,2020
7818 SE Tolman St,Portland,97206,45.47735596,-122.5828018,1,3,4791,198,1/10/2021,360000,393200,2129,1.12,337720,2020
3181 NW 114th Ter,Portland,97229,45.54263306,-122.7954254,3,4,30491,193,1/10/2021,1175000,1297300,5357,1.13,980350,2019
4036 SE 65th Ave,Portland,97206,45.49330521,-122.5960464,2,2,6000,198,1/10/2021,280000,550900,1899,1.12,408970,2020
3542 SE 77th Ave,Portland,97206,45.49671173,-122.5833817,1,3,5227,198,1/10/2021,335000,366500,2364,1.12,385960,2020
3305 SE Tacoma St,Portland,97202,45.46350098,-122.6289368,2,2,15681,196,1/10/2021,490000,533300,2534,1.12,386700,2020
10022 SW Balmer Cir,Portland,97219,45.45336533,-122.6974716,3,4,10018,196,1/7/2021,740000,797500,2910,1.12,591660,2020
3139 SE 62nd Ave,Portland,97206,45.49952316,-122.5998154,2,4,12196,196,1/7/2021,715000,770500,2995,1.12,576720,2020
9579 NW Ember Ln,Portland,97229,45.52751541,-122.7755966,3,3,3484,199,1/7/2021,490000,545300,2350,1.13,447700,2019
5210 N Emerson Dr,Portland,97217,45.56070328,-122.6966248,3,3,6800,199,1/7/2021,600000,833000,2932,1.12,704790,2020
219 NW 117th Loop,Beaverton,97229,45.52042007,-122.7987366,3,3,2178,193,1/7/2021,490000,540000,2462,1.13,456670,2019
6206 N Boston Ave,Portland,97217,45.56768036,-122.69104,2,4,5227,199,1/7/2021,612000,666800,2962,1.12,487560,2020
2435 NW Arnott Ln,Portland,97229,45.53754425,-122.7956314,4,4,4356,199,1/7/2021,640000,712200,3331,1.13,624400,2019
12343 SW 132nd Ct,Tigard,97223,45.4310379,-122.8127136,2,3,7840,192,1/7/2021,480000,528700,2350,1.13,440980,2019
10122 SE Hollywood Ave,Portland,97222,45.44861984,-122.6023102,2,3,7405,200,1/7/2021,499000,564400,2664,1.08,185019,2020
13408 SW Macbeth Dr,King City,97224,45.39844894,-122.8147354,3,4,2613,193,1/7/2021,425000,468400,2300,1.13,384850,2019
13373 NW Lombardy Dr,Portland,97229,45.56159973,-122.8145523,3,5,6098,196,1/7/2021,898000,993000,4058,1.13,797420,2019
4335 SE 28th Pl,Portland,97202,45.4915123,-122.6369247,2,3,4791,199,1/7/2021,620000,675500,3308,1.12,515660,2020
3911 SE 32nd Ave,Portland,97202,45.49456024,-122.6330032,2,4,10018,199,1/7/2021,650000,983100,3990,1.12,856090,2020
5750 SW Logan Ct,Portland,97219,45.47038651,-122.7362442,2,4,16552,199,1/7/2021,520000,566600,3670,1.12,605720,2020
3915 SE Crystal Springs Blvd,Portland,97202,45.46522141,-122.6221466,2,3,3484,199,1/7/2021,515000,561100,3249,1.12,474020,2020
7136 N Vancouver Ave,Portland,97217,45.57465744,-122.6683273,3,3,1742,199,1/7/2021,565000,615600,2612,1.12,561470,2020
4831 SW Palatine St,Portland,97219,45.44416809,-122.7262497,2,3,7405,200,1/7/2021,500000,545000,2364,1.12,385640,2020
12621 SW Sorrel Dock Ct,Tigard,97223,45.44095612,-122.8064651,2,3,6534,192,1/7/2021,561900,618900,2597,1.13,424970,2019
12050 SW 29th Ave,Portland,97219,45.43812943,-122.7056351,2,3,50529,196,1/7/2021,737000,794300,1925,1.12,906710,2020
5018 NE Grand Ave,Portland,97211,45.55945969,-122.6601639,2,4,3920,199,1/7/2021,550000,599200,1995,1.12,491430,2020
4105 SE 74th Ave,Portland,97206,45.49301147,-122.5872345,2,3,6098,199,1/7/2021,479000,521900,2524,1.12,415440,2020
5341 NW Bannister Dr,Portland,97229,45.55831528,-122.8075409,3,5,6098,201,1/5/2021,637500,708400,3279,1.13,548370,2019
7235 SE 22nd Ave,Portland,97202,45.47240067,-122.6429062,3,4,4791,198,1/5/2021,673000,725800,3196,1.12,672860,2020
10335 SW Highland Dr,Tigard,97224,45.40834045,-122.783699,2,2,4356,194,1/5/2021,380000,419000,1963,1.13,324960,2019
6891 SW Locust St,Tigard,97223,45.44725037,-122.747406,4,5,10890,194,1/5/2021,736500,892800,3557,1.13,700460,2019
10639 SE 75th Ave #5,Portland,97222,45.44612503,-122.586235,3,3,918,201,1/5/2021,361500,409100,2290,1.08,369110,2020
11305 SW 45th Ave,Portland,97219,45.44379807,-122.7234344,3,3,4791,201,1/5/2021,525500,573000,2749,1.12,463440,2020
13312 SE Wabash Ave,Milwaukie,97222,45.42679214,-122.6427612,1,3,11325,201,1/5/2021,352000,398300,2070,1.08,299011,2020
5657 N Wilbur Ave,Portland,97217,45.56440735,-122.6938858,2,3,4791,201,1/5/2021,520000,567000,2381,1.12,499650,2020
2832 SE Sherrett St,Portland,97222,45.46105576,-122.6339417,1,3,4999,201,1/5/2021,270000,305500,1457,1.08,222686,2020
13525 SW Mountain Ridge Ct,Tigard,97224,45.41770172,-122.81604,4,4,10018,194,1/5/2021,760000,838000,3437,1.13,583700,2019
1521 NE Holman St,Portland,97211,45.56858063,-122.6494904,3,4,4791,201,1/5/2021,617000,672700,2995,1.12,638390,2020
3746 SE 42nd Ave,Portland,97206,45.49569702,-122.6186142,2,3,4791,203,1/4/2021,515000,562000,3054,1.12,465620,2020
15837 NW Saint Andrews Dr,Portland,97229,45.54921722,-122.839859,2,2,8712,199,1/4/2021,750000,830600,3429,1.13,611950,2019
1324 NE Bryant Ct,Portland,97211,45.57332993,-122.6512833,2,3,3049,204,1/4/2021,335000,366800,2449,1.12,361970,2020
1323 NE Buffalo St,Portland,97211,45.57504272,-122.651268,1,3,7405,204,1/4/2021,370000,405100,2589,1.12,443130,2020
11360 SW 108th Ave,Tigard,97223,45.43793488,-122.7883911,2,3,7405,196,1/4/2021,420325,463900,2497,1.13,356720,2019
10393 SW Ridgeview Ln,Portland,97219,45.44932938,-122.6976013,2,3,36590,202,1/4/2021,533000,581400,2480,1.12,543660,2020
7404 NW Elise Ave,Portland,97229,45.57322693,-122.8311844,3,2,1306,204,1/4/2021,350000,390100,2025,1.13,122820,2019
13936 SW Uplands Dr,Portland,97223,45.4190712,-122.8419647,3,5,6098,195,1/4/2021,494000,544900,2846,1.13,436750,2019
14325 SW Connor Pl,Tigard,97224,45.41617584,-122.8268967,3,4,5227,196,1/4/2021,615000,678700,3140,1.13,504840,2019
11657 S Breyman Ave,Portland,97219,45.44082642,-122.6571198,4,4,33976,199,1/4/2021,1550000,1672200,6720,1.12,1312340,2020
14017 NW Greenwood Dr,Portland,97229,45.56144333,-122.820755,3,4,7840,200,1/4/2021,835000,925200,3820,1.13,803000,2019
3877 SE Licyntra Ln,Milwaukie,97222,45.43037415,-122.6237183,3,4,10454,203,1/4/2021,735000,824700,3494,1.08,582698,2020
14364 SW Windsong Ct,Tigard,97223,45.42926407,-122.8243866,3,3,6534,195,1/4/2021,540000,595700,2549,1.13,440780,2019
4048 SW Wilbard St,Portland,97219,45.45274353,-122.7189484,2,3,7405,204,1/4/2021,369900,405000,2295,1.12,356730,2020
6608 SE 32nd Ave,Portland,97202,45.47463989,-122.6300659,5,6,11325,200,1/4/2021,1745000,1883200,7569,1.12,1170410,2020
